template_group_id,representative_text,unique_member_count,raw_member_count,member_fingerprints,current_type,source_summary,suggested_type,suggestion_reason,proposed_type,review_status,reviewer,review_note
tpl_e4b4ab5311af,그러게.. 우리가 열심히 응원해주자!,1,1,e4b4ab5311af85b227ffd8e935ec6449d97dd3d95a253e7431bc325a7323429d,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_e5b594eb6a0a,히사이시조 콘서트 예매하려면 어떻게 해야 돼?,1,1,e5b594eb6a0a67c8933272f9959417bc713b30e6dd4d2ff156999d444d55243b,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_e5fb393c7657,기존 지상 망원경이나 우주 망원경이 관측할 수 없었던 아주 먼 거리에 위치한 심우주 천체를 관측하는 게 주 목표 중 1개 였음 ㅎㅎ.,1,1,e5fb393c7657057a6a6f70130cec29f76185e57bd39de611528a178f5ea71d99,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_e6ae0b7e57b4,"오뚜기도 15개 제품을 5% 인하했지만 제일 인기가 많은 진라면은 인하하지 않았는데, 오뚜기는 10년간 진라면의 가격이 동결이었다는 점, 인하하지 않아도 타사 제품보다 400원 가량 저렴하다는 점을 이유로 들었어.",1,1,e6ae0b7e57b44abf9b43e9bcf70cd888754002d089c1d8439239883a04f0a953,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_e6cd21c9e01c,별다줄 ㅋㅋ. 왜 몽탄신도시라고 부르는 거야?,1,1,e6cd21c9e01cb99e84865edc5b5bab1377bb48a1feb147298d81fae4c750e12c,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_e74c1d56ba58,[Web발신] [지니뮤직안내] 제3자 제공동의 처리결과 안내 고객님께서 7월 12일 ㈜밀리의서재를 통해 요청하신 제3자 제공 광고수신 동의가 정상적으로 처리 되었습니다. 관련하여 추가문의사항은 아래 고객센터로 연락 부탁 드립니다. - 지니뮤직 고객센터 : 1**7-**37,1,1,e74c1d56ba58a67391154c313cd91ff2bed0e8b9f489639dce5d86614e5ae32c,기타정상,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,기타정상,APPROVED,pearseona,특정 정상 유형에 해당하지 않는 안내
tpl_e7d9b4f2986c,"[Web발신] 해외에서 대마를 유통·흡연·섭취할 경우, 국내법에 의해 5년 이하의 징역 등 처벌될 수 있으니 유의하시기 바랍니다.",1,1,e7d9b4f2986c4bc38f47a276d2b82996b6ce1ec324d9dda44a97ffafd3ae7064,기타정상,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,정상공공기관알림,APPROVED,pearseona,공공기관 발신 안내
tpl_e80b5d63b72e,아파트와 거리 모습이 경기도의 동탄신도시랑 비슷하고 간판까지 한글로 된 경우가 많다고 하더라.,1,1,e80b5d63b72e124ed19008d477838c9e6832d7ea7f4e6c85b8f3f2eb8e912fd6,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_e881629a2680,너 천문학 쪽에 관심 많다고 했나?ㅎㅎ,1,1,e881629a268028296798652bf8502a9fcf032f1888bd3f7f4c8707634cb2a999,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_e8eecdce9598,어떤 음악이 연주되는 거야?,1,1,e8eecdce959899fc63e438af29527aa46d5ac383e8c6e563668612638af95be3,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_e9b4563b8a47,"[Web발신] [NH농협은행] 개인뱅킹 서비스 신규 가입 안내 [윤*우]님, NH농협은행 개인뱅킹 서비스에 가입해 주셔서 감사합니다. 언제 어디서나 편리하게 인터넷뱅킹과 스마트폰뱅킹을 이용해 보세요. ▶ 하나원큐 바로가기 : https://www.yanolja.com/1FwDaq ※ 본인이 가입하지 않은 경우, NH농협은행 고객센터(1**9-1111)로 연락해주시기 바랍니다.",1,1,e9b4563b8a4744dcf6fecb84f797914ba0b418f4e448e68b414a8ad6a3014c05,기타정상,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,정상금융알림,APPROVED,pearseona,은행·금융기관 발신 계좌·서비스 알림
tpl_e9d2083bb674,요즘 초딩은 진짜 이해를 할 수가 없음...,1,1,e9d2083bb674dba6d0aa23d40ecc564e092c657dd532a4a5a25d6b5c33a422f2,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_ea2c9cd83cc9,만약에 놓쳐서 못 봤으면 웨이브에 들어가서 볼 수 있어.,1,1,ea2c9cd83cc9793648fb909ef2f1979a265b3f4c22ead4575cd7dabde646c61e,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_ea3ab3b2b80c,10월 28일에 천마아트센터 챔버홀에서 개최된대.,1,1,ea3ab3b2b80c54f98d013e6a512550d3f4200631eca89d6b91ba1cd195c41d02,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_ea80497f3c18,좋은 생각이야. 다음에 우리도 같이 먹으러 가자ㅋㅋ.,1,1,ea80497f3c18c315a409a6d208b9cd91eed75ef16462c1ecd601414b8666a07b,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_eb4e2af0a87e,"[Web발신] [하나은행,내부통지] OTP 이용으로 '스미싱예방서비스'가 해지되었습니다.",1,1,eb4e2af0a87e2dbb9e8e35fff321c7f542cfb840aabbf8365ec6390b6593b959,기타정상,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,정상금융알림,APPROVED,pearseona,은행·금융기관 발신 계좌·서비스 알림
tpl_ecf555c7d3e0,[Web발신] 고객님께서 신청하신 방문소포(7091_4003_51474)가 수거완료되었습니다. 동**우체국 배*영,1,1,ecf555c7d3e0f1564a612890874224958e2c9550ce381e05de89216180406b5a,기타정상,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,정상택배배송안내,APPROVED,pearseona,배송 상태·수령 안내
tpl_ef5f8a366f80,덱스도 나와? 완전 박박이네. 나 엄청 팬이야!,1,1,ef5f8a366f8045c674c00d6ee22a05c8c16a27f83908aac1f17ed6765e0dfa12,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_ef74727f7a87,회사 보안교육 자료입니다: https://training.example.com/security,1,1,ef74727f7a87cca63f06cdfaaad55e59a257585eba243376467b40cd3344f023,기타정상,synthetic_hard_negative_v2,기타정상,명확한 단일 유형을 자동 제안할 수 없음,기타정상,APPROVED,pearseona,특정 정상 유형에 해당하지 않는 안내
tpl_f1b5a5ffbdfb,그러게. 우리나라 파이팅! 우리도 애국심을 갖자구!,1,1,f1b5a5ffbdfb2d29d3d548a54a3730b85a78f34722e509c51a04d7f87540dc04,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_f3162cc2b253,"거의 그 정도 하더라ㅋㅋ. 내가 말한 샌드커피 논탄토도 카이막, 토스트빵 세트가 7,500원임!",1,1,f3162cc2b253bc20515e6f75b914ce103f69f9ed6dd5b2cf7aecbc8965368de7,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_f34ff6d881cf,"웅, 대학교 친구들이랑 같이 갔었는데 다양한 먹거리도 많아서 너무 좋았어.",1,1,f34ff6d881cf2d768266c08310e10901540eddd6ee55bb02a06dacf675320ae2,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_f360149d7eee,"[Web발신] [질병관리청]뎅기열 감염 주의, 모기 기피제 사용 및 밝은색 긴 옷 착용으로 예방수칙 준수",1,1,f360149d7eee2f4f6bbe68d19ddb2031fc5a119971ea3484ae1338810ff9afe7,기타정상,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,정상공공기관알림,APPROVED,pearseona,공공기관 발신 안내
tpl_f3a91feff9f3,주말에 영화 보러 갈래?,1,1,f3a91feff9f3cd1cd6854051a3c21a9ac846b09fadb50875147520c267942837,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_f6455850e595,"기사 보고 알았는데, 몽골에 한국 문화가 유행하게 된 건 한국과의 인적 교류가 늘었기 때문이래.",1,1,f6455850e59557736f114918a5550a75dec3de9b2e37a3b9c3d812438a5b0133,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_f66a0fcef6a6,웅 ㅋㅋ. 2021년에 발사됐잖아! 우주에 조금이라도 관심 있다면 꼭 알아야 하는 망원경이지 ㅎㅎ.,1,1,f66a0fcef6a6e9308d83ba512940d123e74d0a11ed0756d542c64a30503da414,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_f89ab6bcd7f1,맞아. 여기에서 인도로 여행 간 거 있는데 너무 재밌어서 요즘 인도로 놀러 가려는 사람이 많아졌어.,1,1,f89ab6bcd7f1b5c4747133c97545d83ea3ab579426925982e84caba01971fa68,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_f9ad1d14420a,오늘 저녁에 치킨 콜?,1,1,f9ad1d14420a31d50d6b8389aa19addc3ae85cc93e4315b97756a883c1ef8ec2,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_fa4ca692d558,도르트문트와의 유럽축구연맹 챔피언스리그 홈 경기를 마친 뒤에 바로 합류하기로 했댕. 현재 이강인 선수가 소속된 PSG랑 협의했더라고.,1,1,fa4ca692d5588d84f1af7e44e76db19627f619b52b6ae638a809c4691f118568,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_fa7e40410d49,"기안84랑 빠니보틀, 덱스가 나와서 여행 다녀ㅋㅋ.",1,1,fa7e40410d49530f9394e39be2a26050582d04bdf265ce2108ab92c369c3bec0,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_fa9a518b8e52,시간은 9시 10분으로 저녁에 가족끼리 보기 아주 좋지ㅋㅋ.,1,1,fa9a518b8e529a6cf3ba22c869764ace7ba493fe109251e79b61ced209c73e52,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_fbb01efce108,맞다 ㅋㅋ. 어제 너튜브 보는데 제임스 웹 우주망원경 이라는 게 있더라고. 어떤 망원경인지 혹시 알아?,1,1,fbb01efce1082196ce7ba664c1c16115bc0374a277c921c0d826091de84fe441,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_fca1b9cc71bf,"치과병원 [Web발신] 안녕하세요. 신*진님께 진심을 다하는 문치과병원입니다. 진료 예약 내역을 안내드립니다. ■ 진료 예약일 : 6월13일 오후 4시 ■ 진료 층 : 10층 이** 원장님 혹시 내원이 어려우실 경우, 예약 변경 전화를 꼭 부탁드립니다. 항상 최선을 다하는 문치과병원이 되겠습니다. 감사합니다^^ ★2024년 5월 20일부터 본인 확인 절차가 강화되어 초진/재진 접수 시 신분증을 필수 지참하셔야 됩니다.",1,1,fca1b9cc71bff612b9877ae03e79de1cfa22ab88fd8ab3958d9f2daac22e5cae,기타정상,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,기타정상,APPROVED,pearseona,특정 정상 유형에 해당하지 않는 안내
tpl_fe00ed6c2ed2,[Web발신] [디딤코딩_AI 어플리케이션 활용과 데이터 다루기] 단체문자 안녕하세요모두 새해 복 많이 받으세요! 여러분이 신청하신 비교과 프로그램이 내일부터 진행됩니다. - 아래 - 기간: 1/3(수) 10:00~1/5(금) 12:50 (3일간) 장소: 상상관 305호 잊지 말고 참여해주시고요 수업에서 뵐께요~^^ 홍*경 드림,1,1,fe00ed6c2ed234e40809cba49171dea1633ec3f89d7ac15244c5d481c6e52c0a,기타정상,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,기타정상,APPROVED,pearseona,특정 정상 유형에 해당하지 않는 안내
tpl_12f9185e83be,[Web발신] ★사회봉사★ 안녕하세요! 사회봉사 수업의 김*훈입니다. 1주차 오리엔테이션 영상을 시청하지 않은 분들은 e클래스 1주차 학습란에서 영상을 시청해 주시기 바랍니다. 아울러 공지사항에 수업에 대한 전반전인 내용을 정리해서 올렸으니 확인해 주고 궁금한 사항이 있으면 언제든지 편하게 연락주시기 바랍니다. 다음 주에는 봉사활동계획서를 제출하는 주 입니다. 각자 원하는 봉사활동을 검색해 보시기 바랍니다. 검색하는 방법 및 기준도 e클래스에 올려두었습니다. 감사합니다.,1,1,12f9185e83be994f4a8198f89a33770e588f3eee5ff258f8bfe1bcb6f80233c6,기타정상,original,정상공공기관알림,공공기관 발신 안내 관련 표현,기타정상,APPROVED,pearseona,특정 정상 유형에 해당하지 않는 안내
tpl_1d5710a4969d,"[LG U+] [Web발신] [U+유모바일] 이번 달 데이터 사용량 안내 고객님, 「[MDL] LTE (10GB+/통화기본)」 요금제의 기본 데이터 사용량을 안내해 드립니다. 기본 데이터를 모두 이용하신 경우에도 추가 요금 없이 메신저와 인터넷 검색 및 저화질 동영상 시청이 가능한 속도(1Mbps)로 데이터를 계속 이용하실 수 있습니다. ▶ 데이터 사용량 안내 - 제공량: 10GB - 사용량: 80% 8GB ※ 05/18 06:36:05 기준",1,1,1d5710a4969d96d30a2d6e6c861d5e0c969f11cb072ef6e3948ed8bba87f8b89,기타정상,original,정상공공기관알림,공공기관 발신 안내 관련 표현,기타정상,APPROVED,pearseona,특정 정상 유형에 해당하지 않는 안내
tpl_c43bfdf66bfb,"[Web발신] 늦캉스 찬스! 더위크앤 리조트 플래시 세일 단 7일 간, 오션뷰 객실 최대 30% 할인에 워터파크, 조식뷔페 할인 혜택까지! - 어반 9만원대, 패밀리 13만원대~ - 아쿠아벤처 40% 할인 - 조식뷔페 1+1 (성인 결제 시, 자녀 무료) 투숙기간 2024.08.19~2024.10.31 예약하기 https://www.toss.im/CGwush",1,23,c43bfdf66bfb81943645f423ac23ed48680d71e12a2eb380a64e2b1e2a350c51,기타정상,original,정상광고프로모션,쿠폰·할인·프로모션 관련 표현,정상광고프로모션,APPROVED,pearseona,광고·쿠폰·프로모션 안내
tpl_1fed23922041,(광고) NOL(야놀자) 체스터톤스 6만원 대 [Web발신] (광고) NOL(야놀자) 체스터톤스 6만원 대 ■ 체스터톤스 타임 특가 ! 오늘 저녁 7시 ! 최저가 6만원 대 부터- 모든 객실 비치타월 증정 ! 방송 중에만 1O% 쿠폰 드려요! ▷ https://www.cjlogistics.com/aKpPTO ■ 이번주 숙소 특가 OPEN! 5성급 호텔 9만원 대 부터 - 리조트 6만원 대 부터 - 총 18만원 쿠폰팩 받고 여행 준비해요! ▷ https://www.nhis.or.kr/wYCNyN ■ 오늘의 무료 선물 도착 선물명 : 아크테릭스 백팩 지금 응모하면 5천원 쿠폰 즉시 발급 ▷ https://www.kakaobank.com/2hDg9H ☏ NOL 고객센터 ****-1346 (오전 9시~익일 새벽 3시) ※ 무료수신거부 080-***-7**8,1,22,1fed23922041561e7e1f8a07f25a8c653e02da9f17d99b2a00fb9adac9e4c55b,기타정상,original,정상광고프로모션,쿠폰·할인·프로모션 관련 표현,정상광고프로모션,APPROVED,pearseona,광고·쿠폰·프로모션 안내
tpl_0e615393364b,"(광고)[배달의민족] [Web발신] (광고)[배달의민족] 오늘 10시 [대한민국vs멕시코] [맥도날드 선착순 63,437원 쿠폰] 포함 [총 108,500원 할인] 혜택이 곧 사라져요 지금 확인하기 https://www.go.kakaobank.io/b6RVi1 무료수신거부 : 0808880219",12,21,0e615393364bc7f64b3820c0adda8cbb335058ee79028d415183d861e3f84036|202ae0604e045296aaf9607396c0d0930b0324236c7b179e35138e5705ca452f|2f2502108c4181956a65110cc8f5237a78fb8e9f5278201a2f898320e196f565|374a22505f11d0bfd26dd4f7eddaeab5cfd1978dad6aeacdd99760345d9e7889|805ed16a91a4291aa0621c3864aea2818c628200d2a7bbd5d5b8c6a2d5254c7c|996b10e4d1bdf451c52d001bc98f09750c3dd0765dc17d89e9380ead94a64fb2|9f314b447d1d696796d23e14d27d9313385b8cc8e96dd0ff24e8a24d65351bce|a2a54c20baa1a847779c115c12177f9cbf83747640d965818f69e09c31195f11|a647053db5c41bb55c6e15a84768bffc19517d315d36f5e738d25c67cb58d819|b33f4f2137a05857ba776ee7fd6cb21bfcee0113a70b5c1c539baab0578df19d|f5500e8b3f44592d1162b6fba49096384fda142d0bf0ca48af7ff4a621ad08e5|f5d4c2c1554542ff5672baa711b88287c5f0f79ca58864c339451caa2034884a,기타정상,original,정상광고프로모션,쿠폰·할인·프로모션 관련 표현,정상광고프로모션,APPROVED,pearseona,광고·쿠폰·프로모션 안내
tpl_cc8d0bb2a49b,"[Web발신] [LG U+] 귀국을 환영합니다! 고객님, 로밍 요금제를 이용하셨다면 이용 기간이 끝난 후 자동 해지돼요. ▶ 로밍 이용 내역 확인 (로밍 영수증) ☞ https://www.baemin.me/puCfbi ※ 청구서가 발행됐을 때 위 인터넷 주소에서 로밍 영수증을 이메일로 발급받으실 수 있어요. 영수증을 파일로 저장하시려면, 이메일로 받은 영수증을 연 다음, '영수증 인쇄하기'를 누르고 '저장'을 눌러주세요. ※ 로밍 이용 내역에 나와 있는 금액은 할인 등이 적용되지 않은 금액으로, 실제 로밍 영수증을 발급받았을 때의 금액과 다를 수 있어요.",1,17,cc8d0bb2a49bd34a471c0d7bd88040ca0d3fbab90e0c5a420acca2c9ac3366fa,기타정상,original,정상광고프로모션,쿠폰·할인·프로모션 관련 표현,기타정상,APPROVED,pearseona,특정 정상 유형에 해당하지 않는 안내
tpl_d12d5c8c893c,[Web발신] (광고) 설마.. 아직 버터런 안 해본 사람 없겠죠? 기은센이 달려서 생크림이 버터가 될 때까지 제한시간 내에 최대한 클릭해주세요! 성공하면 버터 관련 상품 등 추첨에 자동 응모됩니다 :) 자세한 내용은 아래에서 확인해보세요~! ▶ 이벤트 기간 : 26.4.27(월) ~ 26.5.10(일) ▶ 바로참여하기 : https://www.toss.im/zlkSJ4 혜택 > 이벤트 > 손으로 달리는 버터런 이벤트 ※ (문의) IBK기업은행 고객센터 ☎15**-25** ※ 준법감시인 심의필 제2026-3499호(2026.04.28.) 유효기간(2026.05.11) ※ (무료)수신거부 ☎***-776-**00,1,17,d12d5c8c893c7770de85d622bb84933abd4c5b8dd6da76a497f7db729c9cb1ca,기타정상,original,정상광고프로모션,쿠폰·할인·프로모션 관련 표현,정상광고프로모션,APPROVED,pearseona,광고·쿠폰·프로모션 안내
tpl_4142fcb037bf,나이키 [Web발신] (광고)[나이키] 인기 제품 추가 할인! 얼마 남지 않은 최대 40% 할인의 시즌 마감 세일. 새로 추가된 인기 제품을 놓치지 마세요. ▶ 세일 제품 구매하기 https://www.gov.kr/DN4PHc 무료수신거부 080-810-****,1,16,4142fcb037bf6abb39e3c8d499beba8b3f08276d63f3f041911c1ebd7a574222,기타정상,original,정상광고프로모션,쿠폰·할인·프로모션 관련 표현,정상광고프로모션,APPROVED,pearseona,광고·쿠폰·프로모션 안내
tpl_3a9d8fb8ae15,"[Web발신] [카카오뱅크] 2차 소비쿠폰 11/29 19:28 쌍용스토아신부점 사용 73,041원 잔여 740원",4,7,3a9d8fb8ae15bff657376c41a7b5f167435dc4a237dda54e503d894d3a0c9fc5|462f9e2588e6766079f659638629c75a62d25ab79554cc6efef23687d0810398|5ad5b9a5a0ccac50101757bc42636299f5d01ebe8399764cf1132e5bf5f2e9d8|6450ca7e146bba2c492a0811da17a9367b503493c5b03f704f5dc78d1c52ae40,기타정상,original,정상광고프로모션,쿠폰·할인·프로모션 관련 표현,정상카드결제알림,APPROVED,pearseona,소비쿠폰 사용(결제) 내역 알림. 광고가 아닌 사용 내역이라 결제 알림으로 분류
tpl_426bf67c21cf,"[Web발신] [우리은행] 2차 소비쿠폰 11/29 19:28 쌍용스토아신부점 사용 40,416원 잔여 740원",5,6,426bf67c21cfb764413d9498ec94efe6f94c07c4999a4c5bd9591e63f5b263c4|5807b7d3d2784730e3fa2498d6a5602c9d394b091d0a0aa1df3c5e9323906236|78690649e236da13080f383a4fd0f81b4fbeabb9e9a2684e751679c854473a20|8c30ccaf935e05203e168e08ed304704a908a7f91e5a6217d1596e6ccaa91ed1|fded9f3fbe3d5f29002813c835ac6a0e6a88033e9785cf5ac7424f4df3eb0711,기타정상,original,정상광고프로모션,쿠폰·할인·프로모션 관련 표현,정상카드결제알림,APPROVED,pearseona,소비쿠폰 사용(결제) 내역 알림. 광고가 아닌 사용 내역이라 결제 알림으로 분류
tpl_055222934ac2,"[Web발신] [NH농협은행] 2차 소비쿠폰 11/29 19:28 쌍용스토아신부점 사용 58,033원 잔여 740원",4,4,055222934ac2de1e414bddcb7cd7f59d3cd3921141a039e0448abb867f19a9fb|3fcf48e4d208808933ffa8ff1d2622f041394b125d571ec44160bf77e5d9d7c2|9113934be52f8c542b48370d79dc387059b068a23efc9bbfb9fc6a3dcb3fc226|df91d4ca56f159f59b81b60135c819fd7206a396eff1eb9e8197acc396a99e9e,기타정상,original,정상광고프로모션,쿠폰·할인·프로모션 관련 표현,정상카드결제알림,APPROVED,pearseona,소비쿠폰 사용(결제) 내역 알림. 광고가 아닌 사용 내역이라 결제 알림으로 분류
tpl_061121ea6e5a,"[Web발신] [하나은행] 2차 소비쿠폰 11/29 19:28 쌍용스토아신부점 사용 31,103원 잔여 740원",2,2,061121ea6e5a60f9512b6ff0fee3292a4adf8ed5bf1e7c3b9edd4aec854eee0c|1c63e295924146345469a5bdb7bea4e2c651e4be050af1f4ee241fc2b71436c2,기타정상,original,정상광고프로모션,쿠폰·할인·프로모션 관련 표현,정상카드결제알림,APPROVED,pearseona,소비쿠폰 사용(결제) 내역 알림. 광고가 아닌 사용 내역이라 결제 알림으로 분류
tpl_50be05436456,[Web발신] [신한은행] 2차 소비쿠폰 11/29 19:28 쌍용스토아신부점 사용 24만 원 잔여 740원,2,2,50be054364561b45221d7753dcc85c7dc91c6cd7e3c308dcaa2eb2d755cd3eb3|93e782c55684e9c040430f62f4d707b1f0c36e9f7ec8334b88baa7a023f9aa63,기타정상,original,정상광고프로모션,쿠폰·할인·프로모션 관련 표현,정상카드결제알림,APPROVED,pearseona,소비쿠폰 사용(결제) 내역 알림. 광고가 아닌 사용 내역이라 결제 알림으로 분류
tpl_2836706edb74,"[Web발신] (광고) 2024 부메랑 1만원 할인 쿠폰이 아직 남아 있어요! 아직 ★ 2024 부메랑 1만원 할인 쿠폰 ★이 고객님의 쿠폰함에 있다는 사실, 알고 계셨나요? 부메랑 회원님만 받을 수 있는 이 특별한 혜택을 2024년이 가기 전에 가까운 아웃백 매장에서 꼭! 사용해 보세요! 아웃백은 언제나 고객님을 기다리고 있습니다♥ 곧 만나길 바라요 ────────────── 쿠폰 확인: bit.ly/obkreminder ※ 아웃백 앱에서 발급된 쿠폰을 확인한 후, 매장 방문 시 직원에게 쿠폰을 보여주세요. ────────────── ★ 본 문자는 11월 18일 0시 기준 '2024 부메랑 1만원 할인 쿠폰'을 아웃백 앱에 소지하고 계신 회원님에 한하여 발송되었습니다 ★ - 본 문자는 11월 17일 기준 수신 동의 회원에게 발송되었습니다. ☎ ****-0500 ■ 무료수신거부: ***-810-0**7",1,1,2836706edb74f93eaf81cda99e04d8c593f07e6f440a8429c89a8ece1558a330,기타정상,original,정상광고프로모션,쿠폰·할인·프로모션 관련 표현,정상광고프로모션,APPROVED,pearseona,광고·쿠폰·프로모션 안내
tpl_3c4f03e033db,[Web발신] [새마을금고] 2차 소비쿠폰 11/29 19:28 쌍용스토아신부점 사용 5만 원 잔여 740원,1,1,3c4f03e033db5485f2f667e208ea7e83dbb9da061dfe1e83710b0a2234d8cd4c,기타정상,original,정상광고프로모션,쿠폰·할인·프로모션 관련 표현,정상카드결제알림,APPROVED,pearseona,소비쿠폰 사용(결제) 내역 알림. 광고가 아닌 사용 내역이라 결제 알림으로 분류
tpl_4738b05ee8c3,"[Web발신] [토스뱅크] 2차 소비쿠폰 11/29 19:28 쌍용스토아신부점 사용 2,692원 잔여 740원",1,1,4738b05ee8c32e815c7d0f25d58e7895167b7befc837d9497547cdcb00122d8a,기타정상,original,정상광고프로모션,쿠폰·할인·프로모션 관련 표현,정상카드결제알림,APPROVED,pearseona,소비쿠폰 사용(결제) 내역 알림. 광고가 아닌 사용 내역이라 결제 알림으로 분류
tpl_534c8fd67982,[주문완료] 스탬프 적립하세요♥ ★ 스탬프 적립 안내 ★ 스탬프 +1개가 적립되었습니다. ■ 스탬프 확인하기 spge.kr/Swq7sr2 스탬프 유효기간은 적립일 기준 1년 입니다. ■ 쿠폰 정보 음료수 사이즈업 1.25L 쿠폰 등 2개의 쿠폰을 교환하실 수 있습니다. □ 매장 : 마왕족발 천**부점 □ 일시 : 2024년 09월 25일 17:43 ■ 스탬프 수량별 혜택 2개 : 음료수 사이즈업 1.25L 쿠폰 5개 : 사이드메뉴 1인 쿠폰 8개 : 메인메뉴 사이즈업+사이드메뉴 2인 쿠폰 □ 사장님 알림 ‼모바일 쿠폰 발행은 [9월 30일]의 주문건까지만 발행이 되며 기한은 [12월31일]까지만 사용이 가능합니다‼‼이후 모바일 쿠폰은 적립 및 사용이 영구 종료되는점 안내드립니다 감사합니다.‼ □ 무료수신거부 spge.kr/R818,1,1,534c8fd679825d3fe1f006f271adb420465ef772ba31a9bcb5d8d10f0c8a2db7,기타정상,original,정상광고프로모션,쿠폰·할인·프로모션 관련 표현,정상광고프로모션,APPROVED,pearseona,광고·쿠폰·프로모션 안내
tpl_56a89ae5613e,[Web발신] [신한은행] 2차 소비쿠폰 11/29 19:28 쌍용스토아신부점 사용 107만 원 잔여 740원,1,1,56a89ae5613ef03858cc535f927bc916fa5ddd5b5552137add476676e7301d62,기타정상,original,정상광고프로모션,쿠폰·할인·프로모션 관련 표현,정상카드결제알림,APPROVED,pearseona,소비쿠폰 사용(결제) 내역 알림. 광고가 아닌 사용 내역이라 결제 알림으로 분류
tpl_73f7dc0cbe8e,"Tutoring [Web발신] 안녕하세요 임*미 고객님, 국민가격 1:1 영어회화 앱, 튜터링 학습 상담팀 입니다. 발급해드린 ""시크릿 쿠폰 (20%할인 (최대 10만원) / 1만원 이상 구매 시))"" 에 추가 [시크릿 플러스] 컨설턴트 +10% 더하기 쿠폰이 내일 만료됩니다. 기한 내 사용을 부탁드립니다. 오늘 하루도 즐거운 하루 되시길 바랍니다:)",1,1,73f7dc0cbe8e31fee604c0f4ddd7983bcd9b093c9fcd7390a9260e4a8b6c7008,기타정상,original,정상광고프로모션,쿠폰·할인·프로모션 관련 표현,정상광고프로모션,APPROVED,pearseona,광고·쿠폰·프로모션 안내
