text,label,type,has_url,source
"[무료 리딩방 초대] 전문가 추천 종목으로 지난달 수익률 38% 달성! 선착순 30명 한정 무료 입장 가능합니다. 실제 수익 인증 5,000,000원 확인: https://ow.ly/a5O5Z 지금 신청 안 하시면 마감됩니다.",phishing,투자리딩방사기,True,synthetic_new_holdout
"[무료 리딩방 초대] 전문가 추천 종목으로 지난달 수익률 38% 달성! 선착순 30명 한정 무료 입장 가능합니다. 실제 수익 인증 450,000원 확인: https://ow.ly/a5O5Z 지금 신청 안 하시면 마감됩니다.",phishing,투자리딩방사기,True,synthetic_new_holdout
"[무료 리딩방 초대] 전문가 추천 종목으로 지난달 수익률 73% 달성! 선착순 30명 한정 무료 입장 가능합니다. 실제 수익 인증 3,500,000원 확인: https://cutt.ly/qR3vP2m 지금 신청 안 하시면 마감됩니다.",phishing,투자리딩방사기,True,synthetic_new_holdout
"[무료 리딩방 초대] 전문가 추천 종목으로 지난달 수익률 46% 달성! 선착순 30명 한정 무료 입장 가능합니다. 실제 수익 인증 1,200,000원 확인: https://bit.ly/xMPMDEaI 지금 신청 안 하시면 마감됩니다.",phishing,투자리딩방사기,True,synthetic_new_holdout
"[무료 리딩방 초대] 전문가 추천 종목으로 지난달 수익률 71% 달성! 선착순 30명 한정 무료 입장 가능합니다. 실제 수익 인증 450,000원 확인: https://ow.ly/a5O5Z 지금 신청 안 하시면 마감됩니다.",phishing,투자리딩방사기,True,synthetic_new_holdout
"[무료 리딩방 초대] 전문가 추천 종목으로 지난달 수익률 46% 달성! 선착순 30명 한정 무료 입장 가능합니다. 실제 수익 인증 1,200,000원 확인: https://cutt.ly/qR3vP2m 지금 신청 안 하시면 마감됩니다.",phishing,투자리딩방사기,True,synthetic_new_holdout
"[무료 리딩방 초대] 전문가 추천 종목으로 지난달 수익률 38% 달성! 선착순 30명 한정 무료 입장 가능합니다. 실제 수익 인증 5,000,000원 확인: https://n.bnuee.cyou/K1Ilv 지금 신청 안 하시면 마감됩니다.",phishing,투자리딩방사기,True,synthetic_new_holdout
"[무료 리딩방 초대] 전문가 추천 종목으로 지난달 수익률 55% 달성! 선착순 30명 한정 무료 입장 가능합니다. 실제 수익 인증 1,200,000원 확인: https://bit.ly/xMPMDEaI 지금 신청 안 하시면 마감됩니다.",phishing,투자리딩방사기,True,synthetic_new_holdout
"[무료 리딩방 초대] 전문가 추천 종목으로 지난달 수익률 31% 달성! 선착순 30명 한정 무료 입장 가능합니다. 실제 수익 인증 3,500,000원 확인: https://n.bnuee.cyou/K1Ilv 지금 신청 안 하시면 마감됩니다.",phishing,투자리딩방사기,True,synthetic_new_holdout
"[무료 리딩방 초대] 전문가 추천 종목으로 지난달 수익률 34% 달성! 선착순 30명 한정 무료 입장 가능합니다. 실제 수익 인증 5,000,000원 확인: https://n.bnuee.cyou/K1Ilv 지금 신청 안 하시면 마감됩니다.",phishing,투자리딩방사기,True,synthetic_new_holdout
"[무료 리딩방 초대] 전문가 추천 종목으로 지난달 수익률 38% 달성! 선착순 30명 한정 무료 입장 가능합니다. 실제 수익 인증 3,500,000원 확인: https://ow.ly/a5O5Z 지금 신청 안 하시면 마감됩니다.",phishing,투자리딩방사기,True,synthetic_new_holdout
"[무료 리딩방 초대] 전문가 추천 종목으로 지난달 수익률 55% 달성! 선착순 30명 한정 무료 입장 가능합니다. 실제 수익 인증 870,000원 확인: https://ow.ly/a5O5Z 지금 신청 안 하시면 마감됩니다.",phishing,투자리딩방사기,True,synthetic_new_holdout
"[무료 리딩방 초대] 전문가 추천 종목으로 지난달 수익률 69% 달성! 선착순 30명 한정 무료 입장 가능합니다. 실제 수익 인증 5,000,000원 확인: https://n.bnuee.cyou/K1Ilv 지금 신청 안 하시면 마감됩니다.",phishing,투자리딩방사기,True,synthetic_new_holdout
"[무료 리딩방 초대] 전문가 추천 종목으로 지난달 수익률 41% 달성! 선착순 30명 한정 무료 입장 가능합니다. 실제 수익 인증 1,200,000원 확인: https://n.bnuee.cyou/K1Ilv 지금 신청 안 하시면 마감됩니다.",phishing,투자리딩방사기,True,synthetic_new_holdout
"[무료 리딩방 초대] 전문가 추천 종목으로 지난달 수익률 75% 달성! 선착순 30명 한정 무료 입장 가능합니다. 실제 수익 인증 5,000,000원 확인: https://n.bnuee.cyou/K1Ilv 지금 신청 안 하시면 마감됩니다.",phishing,투자리딩방사기,True,synthetic_new_holdout
"[무료 리딩방 초대] 전문가 추천 종목으로 지난달 수익률 68% 달성! 선착순 30명 한정 무료 입장 가능합니다. 실제 수익 인증 450,000원 확인: https://bit.ly/xMPMDEaI 지금 신청 안 하시면 마감됩니다.",phishing,투자리딩방사기,True,synthetic_new_holdout
"[무료 리딩방 초대] 전문가 추천 종목으로 지난달 수익률 80% 달성! 선착순 30명 한정 무료 입장 가능합니다. 실제 수익 인증 450,000원 확인: https://bit.ly/xMPMDEaI 지금 신청 안 하시면 마감됩니다.",phishing,투자리딩방사기,True,synthetic_new_holdout
"[무료 리딩방 초대] 전문가 추천 종목으로 지난달 수익률 59% 달성! 선착순 30명 한정 무료 입장 가능합니다. 실제 수익 인증 3,500,000원 확인: https://cutt.ly/qR3vP2m 지금 신청 안 하시면 마감됩니다.",phishing,투자리딩방사기,True,synthetic_new_holdout
"[무료 리딩방 초대] 전문가 추천 종목으로 지난달 수익률 78% 달성! 선착순 30명 한정 무료 입장 가능합니다. 실제 수익 인증 3,500,000원 확인: https://cutt.ly/qR3vP2m 지금 신청 안 하시면 마감됩니다.",phishing,투자리딩방사기,True,synthetic_new_holdout
"[무료 리딩방 초대] 전문가 추천 종목으로 지난달 수익률 84% 달성! 선착순 30명 한정 무료 입장 가능합니다. 실제 수익 인증 450,000원 확인: https://n.bnuee.cyou/K1Ilv 지금 신청 안 하시면 마감됩니다.",phishing,투자리딩방사기,True,synthetic_new_holdout
"최유진님, 재택 부업 안내드립니다. 하루 1시간 간단 작업만으로 일당 12,500원 지급됩니다. 시작 전 계정 개설 수수료 입금 필요하며, 상세 안내는 아래 링크 확인해 주세요. https://ow.ly/a5O5Z 오늘까지만 선착순 모집합니다.",phishing,채용부업사기,True,synthetic_new_holdout
"김민수님, 재택 부업 안내드립니다. 하루 1시간 간단 작업만으로 일당 45,000원 지급됩니다. 시작 전 계정 개설 수수료 입금 필요하며, 상세 안내는 아래 링크 확인해 주세요. https://cutt.ly/qR3vP2m 오늘까지만 선착순 모집합니다.",phishing,채용부업사기,True,synthetic_new_holdout
"박지훈님, 재택 부업 안내드립니다. 하루 1시간 간단 작업만으로 일당 12,500원 지급됩니다. 시작 전 계정 개설 수수료 입금 필요하며, 상세 안내는 아래 링크 확인해 주세요. https://ow.ly/a5O5Z 오늘까지만 선착순 모집합니다.",phishing,채용부업사기,True,synthetic_new_holdout
"임재현님, 재택 부업 안내드립니다. 하루 1시간 간단 작업만으로 일당 9,900원 지급됩니다. 시작 전 계정 개설 수수료 입금 필요하며, 상세 안내는 아래 링크 확인해 주세요. https://bit.ly/xMPMDEaI 오늘까지만 선착순 모집합니다.",phishing,채용부업사기,True,synthetic_new_holdout
"김민수님, 재택 부업 안내드립니다. 하루 1시간 간단 작업만으로 일당 9,900원 지급됩니다. 시작 전 계정 개설 수수료 입금 필요하며, 상세 안내는 아래 링크 확인해 주세요. https://ow.ly/a5O5Z 오늘까지만 선착순 모집합니다.",phishing,채용부업사기,True,synthetic_new_holdout
"정한별님, 재택 부업 안내드립니다. 하루 1시간 간단 작업만으로 일당 12,500원 지급됩니다. 시작 전 계정 개설 수수료 입금 필요하며, 상세 안내는 아래 링크 확인해 주세요. https://n.bnuee.cyou/K1Ilv 오늘까지만 선착순 모집합니다.",phishing,채용부업사기,True,synthetic_new_holdout
"이서연님, 재택 부업 안내드립니다. 하루 1시간 간단 작업만으로 일당 9,900원 지급됩니다. 시작 전 계정 개설 수수료 입금 필요하며, 상세 안내는 아래 링크 확인해 주세요. https://ow.ly/a5O5Z 오늘까지만 선착순 모집합니다.",phishing,채용부업사기,True,synthetic_new_holdout
"최유진님, 재택 부업 안내드립니다. 하루 1시간 간단 작업만으로 일당 12,500원 지급됩니다. 시작 전 계정 개설 수수료 입금 필요하며, 상세 안내는 아래 링크 확인해 주세요. https://bit.ly/xMPMDEaI 오늘까지만 선착순 모집합니다.",phishing,채용부업사기,True,synthetic_new_holdout
"강도현님, 재택 부업 안내드립니다. 하루 1시간 간단 작업만으로 일당 78,000원 지급됩니다. 시작 전 계정 개설 수수료 입금 필요하며, 상세 안내는 아래 링크 확인해 주세요. https://bit.ly/xMPMDEaI 오늘까지만 선착순 모집합니다.",phishing,채용부업사기,True,synthetic_new_holdout
"이서연님, 재택 부업 안내드립니다. 하루 1시간 간단 작업만으로 일당 23,000원 지급됩니다. 시작 전 계정 개설 수수료 입금 필요하며, 상세 안내는 아래 링크 확인해 주세요. https://cutt.ly/qR3vP2m 오늘까지만 선착순 모집합니다.",phishing,채용부업사기,True,synthetic_new_holdout
"김민수님, 재택 부업 안내드립니다. 하루 1시간 간단 작업만으로 일당 78,000원 지급됩니다. 시작 전 계정 개설 수수료 입금 필요하며, 상세 안내는 아래 링크 확인해 주세요. https://cutt.ly/qR3vP2m 오늘까지만 선착순 모집합니다.",phishing,채용부업사기,True,synthetic_new_holdout
"윤아름님, 재택 부업 안내드립니다. 하루 1시간 간단 작업만으로 일당 78,000원 지급됩니다. 시작 전 계정 개설 수수료 입금 필요하며, 상세 안내는 아래 링크 확인해 주세요. https://bit.ly/xMPMDEaI 오늘까지만 선착순 모집합니다.",phishing,채용부업사기,True,synthetic_new_holdout
"최유진님, 재택 부업 안내드립니다. 하루 1시간 간단 작업만으로 일당 23,000원 지급됩니다. 시작 전 계정 개설 수수료 입금 필요하며, 상세 안내는 아래 링크 확인해 주세요. https://bit.ly/xMPMDEaI 오늘까지만 선착순 모집합니다.",phishing,채용부업사기,True,synthetic_new_holdout
"윤아름님, 재택 부업 안내드립니다. 하루 1시간 간단 작업만으로 일당 23,000원 지급됩니다. 시작 전 계정 개설 수수료 입금 필요하며, 상세 안내는 아래 링크 확인해 주세요. https://n.bnuee.cyou/K1Ilv 오늘까지만 선착순 모집합니다.",phishing,채용부업사기,True,synthetic_new_holdout
"정한별님, 재택 부업 안내드립니다. 하루 1시간 간단 작업만으로 일당 9,900원 지급됩니다. 시작 전 계정 개설 수수료 입금 필요하며, 상세 안내는 아래 링크 확인해 주세요. https://cutt.ly/qR3vP2m 오늘까지만 선착순 모집합니다.",phishing,채용부업사기,True,synthetic_new_holdout
"윤아름님, 재택 부업 안내드립니다. 하루 1시간 간단 작업만으로 일당 78,000원 지급됩니다. 시작 전 계정 개설 수수료 입금 필요하며, 상세 안내는 아래 링크 확인해 주세요. https://n.bnuee.cyou/K1Ilv 오늘까지만 선착순 모집합니다.",phishing,채용부업사기,True,synthetic_new_holdout
"윤아름님, 재택 부업 안내드립니다. 하루 1시간 간단 작업만으로 일당 78,000원 지급됩니다. 시작 전 계정 개설 수수료 입금 필요하며, 상세 안내는 아래 링크 확인해 주세요. https://ow.ly/a5O5Z 오늘까지만 선착순 모집합니다.",phishing,채용부업사기,True,synthetic_new_holdout
"임재현님, 재택 부업 안내드립니다. 하루 1시간 간단 작업만으로 일당 45,000원 지급됩니다. 시작 전 계정 개설 수수료 입금 필요하며, 상세 안내는 아래 링크 확인해 주세요. https://bit.ly/xMPMDEaI 오늘까지만 선착순 모집합니다.",phishing,채용부업사기,True,synthetic_new_holdout
"김민수님, 재택 부업 안내드립니다. 하루 1시간 간단 작업만으로 일당 78,000원 지급됩니다. 시작 전 계정 개설 수수료 입금 필요하며, 상세 안내는 아래 링크 확인해 주세요. https://n.bnuee.cyou/K1Ilv 오늘까지만 선착순 모집합니다.",phishing,채용부업사기,True,synthetic_new_holdout
"임재현님, 재택 부업 안내드립니다. 하루 1시간 간단 작업만으로 일당 12,500원 지급됩니다. 시작 전 계정 개설 수수료 입금 필요하며, 상세 안내는 아래 링크 확인해 주세요. https://n.bnuee.cyou/K1Ilv 오늘까지만 선착순 모집합니다.",phishing,채용부업사기,True,synthetic_new_holdout
"임재현님, 재택 부업 안내드립니다. 하루 1시간 간단 작업만으로 일당 9,900원 지급됩니다. 시작 전 계정 개설 수수료 입금 필요하며, 상세 안내는 아래 링크 확인해 주세요. https://ow.ly/a5O5Z 오늘까지만 선착순 모집합니다.",phishing,채용부업사기,True,synthetic_new_holdout
"최유진님, 재택 부업 안내드립니다. 하루 1시간 간단 작업만으로 일당 78,000원 지급됩니다. 시작 전 계정 개설 수수료 입금 필요하며, 상세 안내는 아래 링크 확인해 주세요. https://cutt.ly/qR3vP2m 오늘까지만 선착순 모집합니다.",phishing,채용부업사기,True,synthetic_new_holdout
"윤아름님, 재택 부업 안내드립니다. 하루 1시간 간단 작업만으로 일당 12,500원 지급됩니다. 시작 전 계정 개설 수수료 입금 필요하며, 상세 안내는 아래 링크 확인해 주세요. https://cutt.ly/qR3vP2m 오늘까지만 선착순 모집합니다.",phishing,채용부업사기,True,synthetic_new_holdout
"김민수님, 재택 부업 안내드립니다. 하루 1시간 간단 작업만으로 일당 45,000원 지급됩니다. 시작 전 계정 개설 수수료 입금 필요하며, 상세 안내는 아래 링크 확인해 주세요. https://ow.ly/a5O5Z 오늘까지만 선착순 모집합니다.",phishing,채용부업사기,True,synthetic_new_holdout
"최유진님, 재택 부업 안내드립니다. 하루 1시간 간단 작업만으로 일당 12,500원 지급됩니다. 시작 전 계정 개설 수수료 입금 필요하며, 상세 안내는 아래 링크 확인해 주세요. https://cutt.ly/qR3vP2m 오늘까지만 선착순 모집합니다.",phishing,채용부업사기,True,synthetic_new_holdout
"박지훈님, 재택 부업 안내드립니다. 하루 1시간 간단 작업만으로 일당 23,000원 지급됩니다. 시작 전 계정 개설 수수료 입금 필요하며, 상세 안내는 아래 링크 확인해 주세요. https://n.bnuee.cyou/K1Ilv 오늘까지만 선착순 모집합니다.",phishing,채용부업사기,True,synthetic_new_holdout
"박지훈님, 재택 부업 안내드립니다. 하루 1시간 간단 작업만으로 일당 78,000원 지급됩니다. 시작 전 계정 개설 수수료 입금 필요하며, 상세 안내는 아래 링크 확인해 주세요. https://n.bnuee.cyou/K1Ilv 오늘까지만 선착순 모집합니다.",phishing,채용부업사기,True,synthetic_new_holdout
"강도현님, 재택 부업 안내드립니다. 하루 1시간 간단 작업만으로 일당 12,500원 지급됩니다. 시작 전 계정 개설 수수료 입금 필요하며, 상세 안내는 아래 링크 확인해 주세요. https://n.bnuee.cyou/K1Ilv 오늘까지만 선착순 모집합니다.",phishing,채용부업사기,True,synthetic_new_holdout
"정한별님, 재택 부업 안내드립니다. 하루 1시간 간단 작업만으로 일당 23,000원 지급됩니다. 시작 전 계정 개설 수수료 입금 필요하며, 상세 안내는 아래 링크 확인해 주세요. https://bit.ly/xMPMDEaI 오늘까지만 선착순 모집합니다.",phishing,채용부업사기,True,synthetic_new_holdout
"강도현님, 재택 부업 안내드립니다. 하루 1시간 간단 작업만으로 일당 9,900원 지급됩니다. 시작 전 계정 개설 수수료 입금 필요하며, 상세 안내는 아래 링크 확인해 주세요. https://ow.ly/a5O5Z 오늘까지만 선착순 모집합니다.",phishing,채용부업사기,True,synthetic_new_holdout
"박지훈님, 재택 부업 안내드립니다. 하루 1시간 간단 작업만으로 일당 9,900원 지급됩니다. 시작 전 계정 개설 수수료 입금 필요하며, 상세 안내는 아래 링크 확인해 주세요. https://n.bnuee.cyou/K1Ilv 오늘까지만 선착순 모집합니다.",phishing,채용부업사기,True,synthetic_new_holdout
"최유진님, 재택 부업 안내드립니다. 하루 1시간 간단 작업만으로 일당 9,900원 지급됩니다. 시작 전 계정 개설 수수료 입금 필요하며, 상세 안내는 아래 링크 확인해 주세요. https://ow.ly/a5O5Z 오늘까지만 선착순 모집합니다.",phishing,채용부업사기,True,synthetic_new_holdout
"윤아름님, 재택 부업 안내드립니다. 하루 1시간 간단 작업만으로 일당 45,000원 지급됩니다. 시작 전 계정 개설 수수료 입금 필요하며, 상세 안내는 아래 링크 확인해 주세요. https://cutt.ly/qR3vP2m 오늘까지만 선착순 모집합니다.",phishing,채용부업사기,True,synthetic_new_holdout
"임재현님, 재택 부업 안내드립니다. 하루 1시간 간단 작업만으로 일당 78,000원 지급됩니다. 시작 전 계정 개설 수수료 입금 필요하며, 상세 안내는 아래 링크 확인해 주세요. https://cutt.ly/qR3vP2m 오늘까지만 선착순 모집합니다.",phishing,채용부업사기,True,synthetic_new_holdout
"박지훈님, 재택 부업 안내드립니다. 하루 1시간 간단 작업만으로 일당 78,000원 지급됩니다. 시작 전 계정 개설 수수료 입금 필요하며, 상세 안내는 아래 링크 확인해 주세요. https://ow.ly/a5O5Z 오늘까지만 선착순 모집합니다.",phishing,채용부업사기,True,synthetic_new_holdout
"[국민카드] 승인 45,000원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(1588-1234)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[국민카드] 승인 12,500원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(070-4485-9920)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[국민카드] 승인 23,000원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(02-330-4284)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[현대카드] 승인 9,900원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(1544-7000)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[현대카드] 승인 45,000원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(02-330-4284)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[신한카드] 승인 23,000원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(070-4485-9920)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[신한카드] 승인 78,000원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(070-4485-9920)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[국민카드] 승인 12,500원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(1588-1234)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[신한카드] 승인 9,900원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(1544-7000)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[현대카드] 승인 78,000원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(1588-1234)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[국민카드] 승인 9,900원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(02-330-4284)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[국민카드] 승인 78,000원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(1588-1234)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[신한카드] 승인 23,000원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(1544-7000)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[현대카드] 승인 78,000원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(070-4485-9920)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[신한카드] 승인 12,500원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(1588-1234)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[삼성카드] 승인 12,500원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(070-4485-9920)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[신한카드] 승인 9,900원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(02-330-4284)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[신한카드] 승인 12,500원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(070-4485-9920)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[삼성카드] 승인 23,000원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(1588-1234)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[국민카드] 승인 9,900원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(1544-7000)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[삼성카드] 승인 78,000원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(1588-1234)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[국민카드] 승인 23,000원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(1588-1234)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[삼성카드] 승인 9,900원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(070-4485-9920)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[현대카드] 승인 45,000원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(1588-1234)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[현대카드] 승인 23,000원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(070-4485-9920)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[신한카드] 승인 45,000원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(02-330-4284)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[삼성카드] 승인 9,900원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(1588-1234)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[국민카드] 승인 12,500원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(1544-7000)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[현대카드] 승인 45,000원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(1544-7000)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[국민카드] 승인 12,500원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(02-330-4284)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[현대카드] 승인 12,500원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(02-330-4284)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[삼성카드] 승인 45,000원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(070-4485-9920)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[신한카드] 승인 45,000원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(070-4485-9920)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[신한카드] 승인 78,000원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(1588-1234)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[국민카드] 승인 45,000원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(02-330-4284)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[신한카드] 승인 9,900원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(070-4485-9920)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[신한카드] 승인 78,000원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(1544-7000)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[삼성카드] 승인 45,000원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(1544-7000)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[삼성카드] 승인 9,900원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(1544-7000)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[삼성카드] 승인 45,000원 일시불 정상 처리되었습니다. 본인 결제가 아니신 경우 고객센터(1588-1234)로 즉시 연락 주시기 바랍니다. 이용해 주셔서 감사합니다.",normal,정상카드결제알림,False,synthetic_fp_stress
"[정상알림톡] 이번 달 적립하신 포인트 23,000원 상당이 이달 말 소멸 예정입니다. 적립 내역 확인: https://www.hanjin.co.kr/track/295734 무료수신거부 0808880219",normal,정상포인트소멸알림,True,synthetic_fp_stress_train
"[정상알림톡] 이번 달 적립하신 포인트 45,000원 상당이 이달 말 소멸 예정입니다. 적립 내역 확인: https://www.cjlogistics.com/track/110844 무료수신거부 0808880219",normal,정상포인트소멸알림,True,synthetic_fp_stress_train
"[정상알림톡] 이번 달 적립하신 포인트 9,900원 상당이 이달 말 소멸 예정입니다. 적립 내역 확인: https://www.cjlogistics.com/track/988507 무료수신거부 0808880219",normal,정상포인트소멸알림,True,synthetic_fp_stress_train
"[정상알림톡] 이번 달 적립하신 포인트 45,000원 상당이 이달 말 소멸 예정입니다. 적립 내역 확인: https://www.cjlogistics.com/track/677580 무료수신거부 0808880219",normal,정상포인트소멸알림,True,synthetic_fp_stress
"[정상알림톡] 이번 달 적립하신 포인트 23,000원 상당이 이달 말 소멸 예정입니다. 적립 내역 확인: https://www.cjlogistics.com/track/660424 무료수신거부 0808880219",normal,정상포인트소멸알림,True,synthetic_fp_stress
"[정상알림톡] 이번 달 적립하신 포인트 23,000원 상당이 이달 말 소멸 예정입니다. 적립 내역 확인: https://www.koreapost.go.kr/524917 무료수신거부 0808880219",normal,정상포인트소멸알림,True,synthetic_fp_stress_train
